item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM00448,TXN00146,PROD0077,3,151.56,10,409.21
ITEM00449,TXN00146,PROD0252,3,15.9,0,47.7
ITEM00450,TXN00146,PROD0291,3,422.71,5,1204.72
ITEM00451,TXN00146,PROD0031,2,84.8,5,161.12
ITEM00452,TXN00147,PROD0200,1,37.98,15,32.28
ITEM00453,TXN00147,PROD0460,2,463.08,15,787.24
ITEM00454,TXN00147,PROD0475,2,130.26,5,247.49
ITEM00455,TXN00147,PROD0211,1,120.42,5,114.4
ITEM00456,TXN00148,PROD0440,3,348.41,15,888.45
ITEM00457,TXN00148,PROD0248,2,41.3,0,82.6
ITEM00458,TXN00149,PROD0033,1,25.27,0,25.27
ITEM00459,TXN00149,PROD0196,3,43.69,0,131.07
ITEM00460,TXN00150,PROD0481,3,476.83,10,1287.44
ITEM00461,TXN00150,PROD0375,1,155.25,0,155.25
ITEM00462,TXN00150,PROD0004,2,200.39,10,360.7
ITEM00463,TXN00150,PROD0138,3,255.84,15,652.39
ITEM00464,TXN00150,PROD0253,1,356.92,0,356.92
ITEM00465,TXN00151,PROD0042,1,130.86,0,130.86
ITEM00466,TXN00151,PROD0189,1,218.39,10,196.55
ITEM00467,TXN00151,PROD0193,2,176.86,5,336.03
ITEM00468,TXN00151,PROD0038,1,47.94,15,40.75
ITEM00469,TXN00152,PROD0377,3,244.33,15,623.04
ITEM00470,TXN00152,PROD0448,2,75.84,0,151.68
ITEM00471,TXN00153,PROD0500,2,468.46,0,936.92
ITEM00472,TXN00153,PROD0029,1,388.36,10,349.52
ITEM00473,TXN00153,PROD0401,1,304.68,15,258.98
ITEM00474,TXN00153,PROD0191,3,370.01,10,999.03
ITEM00475,TXN00153,PROD0364,3,406.21,0,1218.63
ITEM00476,TXN00154,PROD0481,3,476.83,15,1215.92
ITEM00477,TXN00154,PROD0499,2,270.18,15,459.31
ITEM00478,TXN00155,PROD0272,3,312.58,5,890.85
ITEM00479,TXN00155,PROD0018,3,197.29,10,532.68
ITEM00480,TXN00155,PROD0027,2,239.63,0,479.26
ITEM00481,TXN00156,PROD0194,2,36.97,15,62.85
ITEM00482,TXN00156,PROD0466,2,485.39,10,873.7
ITEM00483,TXN00156,PROD0078,1,158.45,5,150.53
ITEM00484,TXN00156,PROD0454,2,85.8,5,163.02
ITEM00485,TXN00157,PROD0316,3,461.25,10,1245.38
ITEM00486,TXN00158,PROD0063,1,84.12,10,75.71
ITEM00487,TXN00159,PROD0354,1,404.66,0,404.66
ITEM00488,TXN00160,PROD0118,1,371.35,5,352.78
ITEM00489,TXN00160,PROD0189,1,218.39,10,196.55
ITEM00490,TXN00160,PROD0184,1,183.7,5,174.51
ITEM00491,TXN00160,PROD0499,3,270.18,0,810.54
ITEM00492,TXN00160,PROD0433,3,392.22,5,1117.83
ITEM00493,TXN00161,PROD0084,3,305.93,0,917.79
ITEM00494,TXN00161,PROD0267,3,113.1,10,305.37
ITEM00495,TXN00161,PROD0050,3,334.62,10,903.47
ITEM00496,TXN00161,PROD0312,2,72.92,15,123.96
ITEM00497,TXN00162,PROD0044,2,458.21,10,824.78
ITEM00498,TXN00162,PROD0067,1,232.8,15,197.88
ITEM00499,TXN00162,PROD0288,1,219.1,15,186.23
ITEM00500,TXN00163,PROD0070,3,470.12,15,1198.81
ITEM00501,TXN00164,PROD0255,3,204.91,0,614.73
ITEM00502,TXN00164,PROD0021,2,256.88,15,436.7
ITEM00503,TXN00165,PROD0352,3,313.23,15,798.74
ITEM00504,TXN00166,PROD0231,1,497.56,15,422.93
ITEM00505,TXN00166,PROD0311,1,483.63,15,411.09
ITEM00506,TXN00167,PROD0444,2,395.26,0,790.52
ITEM00507,TXN00167,PROD0105,3,304.87,0,914.61
ITEM00508,TXN00167,PROD0178,2,416.22,0,832.44
ITEM00509,TXN00167,PROD0187,3,399.57,0,1198.71
ITEM00510,TXN00167,PROD0230,2,456.5,15,776.05
ITEM00511,TXN00168,PROD0041,3,138.73,5,395.38
ITEM00512,TXN00168,PROD0310,1,130.24,10,117.22
ITEM00513,TXN00168,PROD0254,3,123.47,15,314.85
ITEM00514,TXN00168,PROD0380,2,73.05,10,131.49
ITEM00515,TXN00169,PROD0154,2,279.79,0,559.58
ITEM00516,TXN00170,PROD0226,3,344.33,0,1032.99
ITEM00517,TXN00170,PROD0240,1,88.21,10,79.39
ITEM00518,TXN00171,PROD0138,3,255.84,15,652.39
ITEM00519,TXN00171,PROD0174,2,447.63,0,895.26
ITEM00520,TXN00172,PROD0355,2,419.13,0,838.26
ITEM00521,TXN00172,PROD0471,2,80.55,10,144.99
ITEM00522,TXN00172,PROD0283,3,307.03,0,921.09
ITEM00523,TXN00172,PROD0171,3,195.24,5,556.43
ITEM00524,TXN00173,PROD0110,1,256.81,15,218.29
ITEM00525,TXN00173,PROD0126,2,233.91,0,467.82
ITEM00526,TXN00173,PROD0098,3,197.45,10,533.11
ITEM00527,TXN00173,PROD0169,2,439.56,15,747.25
ITEM00528,TXN00173,PROD0017,2,363.73,0,727.46
ITEM00529,TXN00174,PROD0120,1,195.97,15,166.57
ITEM00530,TXN00174,PROD0175,3,402.73,5,1147.78
ITEM00531,TXN00174,PROD0227,3,307.77,10,830.98
ITEM00532,TXN00175,PROD0251,1,406.23,5,385.92
ITEM00533,TXN00175,PROD0026,3,474.16,15,1209.11
ITEM00534,TXN00175,PROD0464,1,392.1,10,352.89
ITEM00535,TXN00175,PROD0396,1,347.73,0,347.73
ITEM00536,TXN00176,PROD0348,3,483.76,15,1233.59
ITEM00537,TXN00176,PROD0224,2,456.8,10,822.24
ITEM00538,TXN00176,PROD0082,2,467.74,10,841.93
ITEM00539,TXN00176,PROD0485,3,24.73,5,70.48
ITEM00540,TXN00176,PROD0429,1,261.11,10,235.0
ITEM00541,TXN00177,PROD0034,3,433.28,5,1234.85
ITEM00542,TXN00177,PROD0452,1,447.28,10,402.55
ITEM00543,TXN00177,PROD0216,2,297.07,5,564.43
ITEM00544,TXN00178,PROD0326,1,228.46,15,194.19
ITEM00545,TXN00179,PROD0172,1,270.28,0,270.28
ITEM00546,TXN00179,PROD0128,2,369.14,10,664.45
ITEM00547,TXN00180,PROD0410,3,169.71,5,483.67
ITEM00548,TXN00181,PROD0346,1,220.09,10,198.08
ITEM00549,TXN00182,PROD0403,3,395.36,5,1126.78
ITEM00550,TXN00182,PROD0143,1,317.0,0,317.0
ITEM00551,TXN00182,PROD0301,2,220.89,5,419.69
ITEM00552,TXN00182,PROD0451,2,99.0,15,168.3
ITEM00553,TXN00183,PROD0499,1,270.18,5,256.67
ITEM00554,TXN00184,PROD0471,2,80.55,15,136.94
ITEM00555,TXN00184,PROD0463,3,268.76,10,725.65
ITEM00556,TXN00184,PROD0186,1,322.1,10,289.89
ITEM00557,TXN00184,PROD0066,3,386.88,0,1160.64
ITEM00558,TXN00185,PROD0281,2,31.48,15,53.52
ITEM00559,TXN00185,PROD0284,2,386.2,10,695.16
ITEM00560,TXN00185,PROD0471,2,80.55,5,153.04
ITEM00561,TXN00186,PROD0331,2,458.38,0,916.76
ITEM00562,TXN00186,PROD0359,3,277.94,15,708.75
ITEM00563,TXN00186,PROD0080,1,179.78,10,161.8
ITEM00564,TXN00187,PROD0205,2,335.78,10,604.4
ITEM00565,TXN00187,PROD0015,2,337.93,0,675.86
ITEM00566,TXN00187,PROD0190,2,342.23,5,650.24
ITEM00567,TXN00187,PROD0001,2,418.44,15,711.35
ITEM00568,TXN00188,PROD0166,1,167.49,10,150.74
ITEM00569,TXN00188,PROD0287,1,197.02,5,187.17
ITEM00570,TXN00189,PROD0111,1,464.95,10,418.45
ITEM00571,TXN00190,PROD0487,2,193.63,10,348.53
ITEM00572,TXN00190,PROD0326,2,228.46,0,456.92
ITEM00573,TXN00190,PROD0132,1,492.36,15,418.51
ITEM00574,TXN00190,PROD0485,2,24.73,0,49.46
ITEM00575,TXN00190,PROD0218,1,352.08,15,299.27
ITEM00576,TXN00191,PROD0500,3,468.46,10,1264.84
ITEM00577,TXN00191,PROD0482,2,136.5,10,245.7
ITEM00578,TXN00191,PROD0481,3,476.83,0,1430.49
ITEM00579,TXN00192,PROD0109,1,213.87,15,181.79
ITEM00580,TXN00193,PROD0271,3,48.91,5,139.39
ITEM00581,TXN00193,PROD0208,2,499.17,0,998.34
ITEM00582,TXN00193,PROD0197,3,422.64,15,1077.73
ITEM00583,TXN00194,PROD0468,1,470.42,10,423.38
ITEM00584,TXN00194,PROD0464,2,392.1,5,744.99
ITEM00585,TXN00194,PROD0290,3,62.59,10,168.99
ITEM00586,TXN00194,PROD0131,3,434.37,15,1107.64
ITEM00587,TXN00195,PROD0325,2,466.79,5,886.9
ITEM00588,TXN00195,PROD0136,1,485.45,5,461.18
ITEM00589,TXN00195,PROD0398,2,304.67,5,578.87
ITEM00590,TXN00195,PROD0402,2,117.05,15,198.98
ITEM00591,TXN00195,PROD0380,2,73.05,5,138.79
ITEM00592,TXN00196,PROD0254,3,123.47,10,333.37
ITEM00593,TXN00196,PROD0389,1,476.45,15,404.98
ITEM00594,TXN00197,PROD0173,1,194.49,15,165.32
ITEM00595,TXN00198,PROD0082,3,467.74,10,1262.9
ITEM00596,TXN00198,PROD0135,1,83.95,10,75.56
ITEM00597,TXN00198,PROD0010,1,216.83,5,205.99
ITEM00598,TXN00198,PROD0147,3,427.77,0,1283.31
ITEM00599,TXN00198,PROD0407,3,484.47,15,1235.4
ITEM00600,TXN00199,PROD0318,3,176.45,5,502.88
ITEM00601,TXN00199,PROD0354,3,404.66,15,1031.88
ITEM00602,TXN00200,PROD0061,3,187.18,10,505.39
ITEM00603,TXN00201,PROD0356,1,213.64,0,213.64
ITEM00604,TXN00201,PROD0183,2,491.19,0,982.38
ITEM00605,TXN00201,PROD0145,2,112.29,5,213.35
ITEM00606,TXN00202,PROD0148,3,199.12,0,597.36
ITEM00607,TXN00203,PROD0092,1,489.21,10,440.29
ITEM00608,TXN00203,PROD0183,2,491.19,5,933.26
ITEM00609,TXN00203,PROD0458,2,101.82,0,203.64
ITEM00610,TXN00203,PROD0284,1,386.2,10,347.58
ITEM00611,TXN00204,PROD0296,1,486.56,5,462.23
ITEM00612,TXN00205,PROD0257,2,481.22,5,914.32
ITEM00613,TXN00206,PROD0143,1,317.0,10,285.3
ITEM00614,TXN00207,PROD0456,1,25.72,10,23.15
ITEM00615,TXN00207,PROD0464,2,392.1,5,744.99
ITEM00616,TXN00207,PROD0247,2,190.19,15,323.32
ITEM00617,TXN00207,PROD0467,1,47.57,15,40.43
ITEM00618,TXN00207,PROD0336,1,48.92,5,46.47
ITEM00619,TXN00208,PROD0213,3,241.48,5,688.22
ITEM00620,TXN00208,PROD0062,1,396.45,15,336.98
ITEM00621,TXN00208,PROD0376,3,313.54,15,799.53
ITEM00622,TXN00208,PROD0440,2,348.41,5,661.98
ITEM00623,TXN00208,PROD0005,2,336.36,0,672.72
ITEM00624,TXN00209,PROD0417,1,99.11,0,99.11
ITEM00625,TXN00209,PROD0136,3,485.45,0,1456.35
ITEM00626,TXN00210,PROD0057,3,54.56,5,155.5
ITEM00627,TXN00210,PROD0294,2,430.85,0,861.7
ITEM00628,TXN00211,PROD0163,2,169.44,10,304.99
ITEM00629,TXN00211,PROD0440,1,348.41,15,296.15
ITEM00630,TXN00211,PROD0130,3,195.93,10,529.01
ITEM00631,TXN00212,PROD0132,1,492.36,10,443.12
ITEM00632,TXN00212,PROD0218,1,352.08,10,316.87
ITEM00633,TXN00212,PROD0360,3,145.2,5,413.82
ITEM00634,TXN00212,PROD0065,3,214.8,5,612.18
ITEM00635,TXN00212,PROD0495,3,212.41,10,573.51
ITEM00636,TXN00213,PROD0343,1,491.84,5,467.25
ITEM00637,TXN00213,PROD0211,3,120.42,15,307.07
ITEM00638,TXN00213,PROD0088,3,399.07,15,1017.63
ITEM00639,TXN00213,PROD0154,1,279.79,5,265.8
ITEM00640,TXN00213,PROD0182,2,369.04,5,701.18
ITEM00641,TXN00214,PROD0447,3,392.73,0,1178.19
ITEM00642,TXN00214,PROD0382,2,199.25,10,358.65
ITEM00643,TXN00215,PROD0014,3,301.15,0,903.45
ITEM00644,TXN00215,PROD0074,3,84.2,5,239.97
ITEM00645,TXN00215,PROD0484,1,437.06,10,393.35
ITEM00646,TXN00215,PROD0475,1,130.26,0,130.26
ITEM00647,TXN00215,PROD0350,3,176.36,10,476.17
ITEM00648,TXN00216,PROD0321,1,158.01,0,158.01
ITEM00649,TXN00216,PROD0187,1,399.57,5,379.59
ITEM00650,TXN00216,PROD0145,3,112.29,10,303.18
ITEM00651,TXN00217,PROD0009,3,401.36,0,1204.08
ITEM00652,TXN00217,PROD0332,2,60.77,10,109.39
ITEM00653,TXN00217,PROD0102,1,374.92,5,356.17
ITEM00654,TXN00218,PROD0001,1,418.44,15,355.67
ITEM00655,TXN00218,PROD0351,1,394.21,10,354.79
ITEM00656,TXN00218,PROD0361,3,384.6,10,1038.42
ITEM00657,TXN00218,PROD0343,3,491.84,10,1327.97
ITEM00658,TXN00218,PROD0268,1,320.84,10,288.76
ITEM00659,TXN00219,PROD0252,3,15.9,15,40.55
ITEM00660,TXN00220,PROD0092,3,489.21,0,1467.63
ITEM00661,TXN00220,PROD0303,1,437.69,5,415.81
ITEM00662,TXN00220,PROD0364,1,406.21,5,385.9
ITEM00663,TXN00221,PROD0346,2,220.09,10,396.16
ITEM00664,TXN00221,PROD0106,3,489.62,10,1321.97
ITEM00665,TXN00221,PROD0437,1,403.83,5,383.64
ITEM00666,TXN00222,PROD0108,3,48.48,10,130.9
ITEM00667,TXN00222,PROD0366,1,335.14,0,335.14
ITEM00668,TXN00223,PROD0031,1,84.8,15,72.08
ITEM00669,TXN00224,PROD0242,3,222.26,10,600.1
ITEM00670,TXN00225,PROD0043,2,224.57,15,381.77
ITEM00671,TXN00226,PROD0155,2,303.85,0,607.7
ITEM00672,TXN00226,PROD0031,2,84.8,10,152.64
ITEM00673,TXN00226,PROD0176,3,55.24,5,157.43
ITEM00674,TXN00227,PROD0280,1,180.83,15,153.71
ITEM00675,TXN00227,PROD0001,3,418.44,0,1255.32
ITEM00676,TXN00227,PROD0108,3,48.48,0,145.44
ITEM00677,TXN00228,PROD0328,1,285.02,5,270.77
ITEM00678,TXN00228,PROD0016,3,23.66,15,60.33
ITEM00679,TXN00228,PROD0135,2,83.95,0,167.9
ITEM00680,TXN00229,PROD0016,1,23.66,15,20.11
ITEM00681,TXN00229,PROD0253,2,356.92,15,606.76
ITEM00682,TXN00229,PROD0402,2,117.05,10,210.69
ITEM00683,TXN00230,PROD0331,2,458.38,10,825.08
ITEM00684,TXN00230,PROD0446,2,129.57,0,259.14
ITEM00685,TXN00230,PROD0112,1,303.99,15,258.39
ITEM00686,TXN00230,PROD0286,1,192.19,0,192.19
ITEM00687,TXN00231,PROD0401,3,304.68,0,914.04
ITEM00688,TXN00231,PROD0406,3,175.16,10,472.93
ITEM00689,TXN00231,PROD0078,3,158.45,15,404.05
ITEM00690,TXN00231,PROD0234,2,393.72,5,748.07
ITEM00691,TXN00231,PROD0416,3,23.16,10,62.53
ITEM00692,TXN00232,PROD0046,3,435.52,10,1175.9
ITEM00693,TXN00233,PROD0223,2,167.35,10,301.23
ITEM00694,TXN00233,PROD0489,1,123.63,5,117.45
ITEM00695,TXN00233,PROD0456,1,25.72,15,21.86
ITEM00696,TXN00233,PROD0183,1,491.19,0,491.19
ITEM00697,TXN00234,PROD0313,3,201.65,0,604.95
ITEM00698,TXN00234,PROD0040,1,16.07,15,13.66
ITEM00699,TXN00234,PROD0191,2,370.01,15,629.02
ITEM00700,TXN00235,PROD0483,2,315.59,0,631.18
ITEM00701,TXN00235,PROD0496,3,191.13,10,516.05
ITEM00702,TXN00235,PROD0361,1,384.6,5,365.37
ITEM00703,TXN00236,PROD0443,1,406.5,5,386.17
ITEM00704,TXN00236,PROD0306,2,261.58,5,497.0
ITEM00705,TXN00236,PROD0005,2,336.36,10,605.45
ITEM00706,TXN00237,PROD0390,1,373.77,0,373.77
ITEM00707,TXN00237,PROD0180,2,38.85,0,77.7
ITEM00708,TXN00237,PROD0272,1,312.58,5,296.95
ITEM00709,TXN00237,PROD0010,1,216.83,15,184.31
ITEM00710,TXN00238,PROD0129,3,50.87,5,144.98
ITEM00711,TXN00238,PROD0138,2,255.84,0,511.68
ITEM00712,TXN00238,PROD0075,2,271.92,0,543.84
ITEM00713,TXN00238,PROD0240,2,88.21,0,176.42
ITEM00714,TXN00239,PROD0488,1,352.77,0,352.77
ITEM00715,TXN00239,PROD0188,2,134.9,0,269.8
ITEM00716,TXN00239,PROD0315,2,273.82,15,465.49
ITEM00717,TXN00239,PROD0293,2,288.39,5,547.94
ITEM00718,TXN00239,PROD0406,2,175.16,5,332.8
ITEM00719,TXN00240,PROD0223,2,167.35,10,301.23
ITEM00720,TXN00240,PROD0471,2,80.55,10,144.99
ITEM00721,TXN00240,PROD0357,1,392.34,15,333.49
ITEM00722,TXN00240,PROD0195,1,391.06,5,371.51
ITEM00723,TXN00240,PROD0122,2,304.24,0,608.48
ITEM00724,TXN00241,PROD0234,1,393.72,5,374.03
ITEM00725,TXN00241,PROD0106,1,489.62,15,416.18
ITEM00726,TXN00242,PROD0402,3,117.05,15,298.48
ITEM00727,TXN00243,PROD0406,2,175.16,5,332.8
ITEM00728,TXN00244,PROD0116,3,225.06,10,607.66
ITEM00729,TXN00244,PROD0120,2,195.97,15,333.15
ITEM00730,TXN00244,PROD0325,1,466.79,10,420.11
ITEM00731,TXN00244,PROD0321,3,158.01,0,474.03
ITEM00732,TXN00244,PROD0459,2,39.52,15,67.18
ITEM00733,TXN00245,PROD0081,2,176.48,15,300.02
ITEM00734,TXN00245,PROD0355,2,419.13,10,754.43
ITEM00735,TXN00245,PROD0353,2,444.62,5,844.78
ITEM00736,TXN00245,PROD0075,1,271.92,5,258.32
ITEM00737,TXN00246,PROD0329,2,219.84,5,417.7
ITEM00738,TXN00246,PROD0128,3,369.14,0,1107.42
ITEM00739,TXN00246,PROD0101,2,153.61,5,291.86
ITEM00740,TXN00246,PROD0268,2,320.84,0,641.68
ITEM00741,TXN00247,PROD0316,3,461.25,15,1176.19
ITEM00742,TXN00247,PROD0430,1,30.44,10,27.4
ITEM00743,TXN00247,PROD0215,3,50.58,5,144.15
ITEM00744,TXN00247,PROD0201,2,182.48,15,310.22
ITEM00745,TXN00247,PROD0013,2,426.37,0,852.74
ITEM00746,TXN00248,PROD0004,3,200.39,5,571.11
ITEM00747,TXN00248,PROD0189,3,218.39,5,622.41
ITEM00748,TXN00248,PROD0308,2,188.49,10,339.28
ITEM00749,TXN00248,PROD0068,1,48.18,0,48.18
ITEM00750,TXN00248,PROD0217,3,56.97,0,170.91
ITEM00751,TXN00249,PROD0076,2,226.58,15,385.19
ITEM00752,TXN00249,PROD0187,1,399.57,15,339.63
ITEM00753,TXN00249,PROD0057,2,54.56,5,103.66
ITEM00754,TXN00250,PROD0106,2,489.62,5,930.28
ITEM00755,TXN00250,PROD0049,2,415.11,5,788.71
ITEM00756,TXN00251,PROD0166,3,167.49,5,477.35
ITEM00757,TXN00251,PROD0288,2,219.1,15,372.47
ITEM00758,TXN00251,PROD0356,2,213.64,0,427.28
ITEM00759,TXN00251,PROD0184,3,183.7,0,551.1
ITEM00760,TXN00252,PROD0344,2,234.13,0,468.26
ITEM00761,TXN00252,PROD0274,2,404.45,10,728.01
ITEM00762,TXN00252,PROD0350,2,176.36,0,352.72
ITEM00763,TXN00252,PROD0098,1,197.45,15,167.83
ITEM00764,TXN00252,PROD0160,3,61.93,15,157.92
ITEM00765,TXN00253,PROD0031,3,84.8,10,228.96
ITEM00766,TXN00253,PROD0006,3,218.39,15,556.89
ITEM00767,TXN00253,PROD0224,2,456.8,15,776.56
ITEM00768,TXN00253,PROD0366,1,335.14,15,284.87
ITEM00769,TXN00254,PROD0389,3,476.45,5,1357.88
ITEM00770,TXN00254,PROD0125,2,167.64,0,335.28
ITEM00771,TXN00254,PROD0295,3,219.27,0,657.81
ITEM00772,TXN00254,PROD0353,2,444.62,0,889.24
ITEM00773,TXN00255,PROD0017,3,363.73,10,982.07
ITEM00774,TXN00255,PROD0184,2,183.7,0,367.4
ITEM00775,TXN00255,PROD0351,2,394.21,10,709.58
ITEM00776,TXN00255,PROD0343,1,491.84,10,442.66
ITEM00777,TXN00255,PROD0421,1,405.86,0,405.86
ITEM00778,TXN00256,PROD0224,1,456.8,15,388.28
ITEM00779,TXN00256,PROD0421,3,405.86,15,1034.94
ITEM00780,TXN00257,PROD0292,3,484.71,15,1236.01
ITEM00781,TXN00257,PROD0437,1,403.83,10,363.45
ITEM00782,TXN00257,PROD0463,1,268.76,10,241.88
ITEM00783,TXN00258,PROD0047,1,224.44,5,213.22
ITEM00784,TXN00258,PROD0491,2,474.56,0,949.12
ITEM00785,TXN00258,PROD0073,2,469.32,10,844.78
ITEM00786,TXN00259,PROD0408,1,411.23,10,370.11
ITEM00787,TXN00259,PROD0293,1,288.39,0,288.39
ITEM00788,TXN00259,PROD0062,3,396.45,5,1129.88
ITEM00789,TXN00259,PROD0197,3,422.64,15,1077.73
ITEM00790,TXN00260,PROD0016,3,23.66,0,70.98
ITEM00791,TXN00260,PROD0484,1,437.06,10,393.35
ITEM00792,TXN00260,PROD0050,3,334.62,5,953.67
ITEM00793,TXN00261,PROD0276,3,324.61,5,925.14
ITEM00794,TXN00262,PROD0291,1,422.71,10,380.44
ITEM00795,TXN00262,PROD0489,1,123.63,10,111.27
ITEM00796,TXN00263,PROD0234,2,393.72,15,669.32
ITEM00797,TXN00263,PROD0342,2,31.35,15,53.3
ITEM00798,TXN00264,PROD0321,3,158.01,10,426.63
ITEM00799,TXN00264,PROD0166,2,167.49,5,318.23
ITEM00800,TXN00264,PROD0323,2,473.68,15,805.26
ITEM00801,TXN00264,PROD0161,2,350.88,5,666.67
ITEM00802,TXN00265,PROD0297,3,369.98,5,1054.44
ITEM00803,TXN00266,PROD0406,3,175.16,0,525.48
ITEM00804,TXN00267,PROD0175,2,402.73,10,724.91
ITEM00805,TXN00268,PROD0230,3,456.5,5,1301.02
ITEM00806,TXN00268,PROD0058,2,246.78,10,444.2
ITEM00807,TXN00268,PROD0201,1,182.48,0,182.48
ITEM00808,TXN00269,PROD0085,2,495.62,10,892.12
ITEM00809,TXN00270,PROD0267,2,113.1,5,214.89
ITEM00810,TXN00271,PROD0455,1,364.39,10,327.95
ITEM00811,TXN00271,PROD0324,2,102.19,15,173.72
ITEM00812,TXN00271,PROD0441,3,197.69,15,504.11
ITEM00813,TXN00271,PROD0368,2,290.37,5,551.7
ITEM00814,TXN00272,PROD0001,1,418.44,15,355.67
ITEM00815,TXN00272,PROD0480,2,397.03,5,754.36
ITEM00816,TXN00273,PROD0347,1,473.06,10,425.75
ITEM00817,TXN00273,PROD0461,2,96.35,5,183.06
ITEM00818,TXN00274,PROD0379,2,214.23,5,407.04
ITEM00819,TXN00274,PROD0391,1,40.93,10,36.84
ITEM00820,TXN00274,PROD0133,2,156.68,0,313.36
ITEM00821,TXN00275,PROD0098,2,197.45,0,394.9
ITEM00822,TXN00275,PROD0316,3,461.25,15,1176.19
ITEM00823,TXN00276,PROD0147,2,427.77,0,855.54
ITEM00824,TXN00277,PROD0463,1,268.76,5,255.32
ITEM00825,TXN00278,PROD0438,3,199.29,5,567.98
ITEM00826,TXN00279,PROD0062,2,396.45,15,673.96
ITEM00827,TXN00280,PROD0369,3,253.64,0,760.92
ITEM00828,TXN00280,PROD0309,1,349.76,15,297.3
ITEM00829,TXN00280,PROD0161,3,350.88,10,947.38
ITEM00830,TXN00280,PROD0279,2,470.92,5,894.75
ITEM00831,TXN00280,PROD0121,2,325.75,0,651.5
ITEM00832,TXN00281,PROD0482,2,136.5,10,245.7
ITEM00833,TXN00281,PROD0104,2,371.02,0,742.04
ITEM00834,TXN00281,PROD0171,2,195.24,10,351.43
ITEM00835,TXN00281,PROD0023,3,201.72,0,605.16
ITEM00836,TXN00281,PROD0368,3,290.37,10,784.0
ITEM00837,TXN00282,PROD0053,1,97.02,10,87.32
ITEM00838,TXN00282,PROD0149,2,419.05,0,838.1
ITEM00839,TXN00283,PROD0094,1,393.82,10,354.44
ITEM00840,TXN00283,PROD0237,3,182.62,0,547.86
ITEM00841,TXN00283,PROD0452,1,447.28,5,424.92
ITEM00842,TXN00283,PROD0386,2,230.86,0,461.72
ITEM00843,TXN00284,PROD0275,3,257.46,10,695.14
ITEM00844,TXN00284,PROD0231,2,497.56,0,995.12
ITEM00845,TXN00284,PROD0282,2,50.95,10,91.71
ITEM00846,TXN00284,PROD0378,2,198.99,10,358.18
ITEM00847,TXN00285,PROD0409,1,181.51,15,154.28
ITEM00848,TXN00285,PROD0328,2,285.02,10,513.04
ITEM00849,TXN00285,PROD0127,2,18.32,5,34.81
ITEM00850,TXN00286,PROD0084,3,305.93,10,826.01
ITEM00851,TXN00287,PROD0223,2,167.35,0,334.7
ITEM00852,TXN00287,PROD0416,3,23.16,15,59.06
ITEM00853,TXN00287,PROD0256,1,375.02,10,337.52
ITEM00854,TXN00287,PROD0202,3,159.42,10,430.43
ITEM00855,TXN00287,PROD0440,2,348.41,0,696.82
ITEM00856,TXN00288,PROD0369,1,253.64,15,215.59
ITEM00857,TXN00288,PROD0280,2,180.83,5,343.58
ITEM00858,TXN00288,PROD0239,2,35.75,15,60.77
ITEM00859,TXN00288,PROD0168,2,381.4,15,648.38
ITEM00860,TXN00289,PROD0298,1,33.02,15,28.07
ITEM00861,TXN00289,PROD0058,1,246.78,5,234.44
ITEM00862,TXN00289,PROD0236,2,148.74,0,297.48
ITEM00863,TXN00290,PROD0369,1,253.64,0,253.64
ITEM00864,TXN00290,PROD0475,1,130.26,5,123.75
ITEM00865,TXN00291,PROD0390,2,373.77,0,747.54
ITEM00866,TXN00292,PROD0126,2,233.91,0,467.82
ITEM00867,TXN00292,PROD0354,3,404.66,5,1153.28
ITEM00868,TXN00292,PROD0310,1,130.24,15,110.7
ITEM00869,TXN00292,PROD0411,3,461.6,10,1246.32
ITEM00870,TXN00292,PROD0019,1,76.26,15,64.82
ITEM00871,TXN00293,PROD0203,1,11.07,10,9.96
ITEM00872,TXN00293,PROD0319,2,368.68,15,626.76
ITEM00873,TXN00293,PROD0206,1,451.32,15,383.62
ITEM00874,TXN00294,PROD0342,2,31.35,15,53.3
ITEM00875,TXN00294,PROD0371,2,357.8,5,679.82
ITEM00876,TXN00294,PROD0387,2,206.57,10,371.83
ITEM00877,TXN00295,PROD0123,2,39.14,5,74.37
ITEM00878,TXN00296,PROD0037,1,194.18,5,184.47
ITEM00879,TXN00296,PROD0214,2,165.69,10,298.24
ITEM00880,TXN00297,PROD0498,2,47.36,0,94.72
ITEM00881,TXN00297,PROD0274,1,404.45,0,404.45
ITEM00882,TXN00298,PROD0072,3,491.38,15,1253.02
ITEM00883,TXN00298,PROD0290,2,62.59,15,106.4
ITEM00884,TXN00298,PROD0205,1,335.78,15,285.41
ITEM00885,TXN00298,PROD0219,3,44.23,10,119.42
ITEM00886,TXN00299,PROD0250,1,274.9,5,261.15
ITEM00887,TXN00299,PROD0084,2,305.93,10,550.67
ITEM00888,TXN00299,PROD0206,1,451.32,5,428.75
ITEM00889,TXN00300,PROD0388,1,280.35,10,252.32
ITEM00890,TXN00300,PROD0193,2,176.86,0,353.72
ITEM00891,TXN00300,PROD0254,2,123.47,15,209.9
ITEM00892,TXN00300,PROD0466,2,485.39,15,825.16
ITEM00893,TXN00301,PROD0037,2,194.18,5,368.94
ITEM00894,TXN00301,PROD0167,3,82.11,5,234.01
ITEM00895,TXN00302,PROD0490,1,142.65,0,142.65
ITEM00896,TXN00302,PROD0410,3,169.71,5,483.67
